model,year,price,transmission,mileage,fuelType,tax,mpg,engineSize,mileage2,fuel type2,engine size2,reference
 Kuga,2017,14855,Manual,24000,Diesel,145,54.3,2.0
 Fiesta,2016,7850,Manual,9954,Petrol,125,54.3,1.2
 Fiesta,2017,12695,Manual,16762,Petrol,145,47.9,1.6
 C-MAX,2015,8295,Manual,29229,Diesel,30,61.4,1.6
 Focus,2018,15795,Automatic,5268,Diesel,145,67.3,1.5
 Fiesta,2016,8995,Manual,32204,Petrol,20,62.8,1.0
 Kuga,2018,17520,Manual,6466,Petrol,145,45.6,1.5
 Fiesta,2019,13140,Manual,5,Petrol,145,48.7,1.1
 Fiesta,2015,7520,Manual,43341,Petrol,0,65.7,1.0
 Kuga,2017,15110,Automatic,4674,Petrol,235,38.2,1.5
 Focus,2018,15991,Manual,13448,Petrol,145,51.4,1.5
 Focus,2017,10491,Manual,29300,Diesel,0,74.3,1.5
 Focus,2019,17520,Manual,100,Petrol,145,60.1,1.0
 Fiesta,2019,16950,Manual,11000,Petrol,145,55.4,1.0
 Fiesta,2019,16950,Manual,100,Petrol,145,55.4,1.0
 Galaxy,2016,17990,Manual,24276,Diesel,125,56.5,2.0
 Fiesta,2013,5981,Manual,31926,Petrol,30,54.3,1.2
 Fiesta,2015,8491,Manual,14757,Petrol,145,55.4,1.0
 Fiesta,2014,6090,Manual,58693,Petrol,30,54.3,1.2
 Fiesta,2016,8230,Manual,24295,Petrol,0,65.7,1.0
 Fiesta,2017,8850,Manual,13125,Petrol,125,54.3,1.2
 Ka+,2018,7951,Manual,22013,Petrol,145,57.7,1.2
 Ka+,2018,8321,Manual,17980,Petrol,145,54.3,1.2
 Grand C-MAX,2017,12931,Manual,17509,Petrol,145,54.3,1.0
 Fiesta,2016,6800,Manual,36400,Petrol,0,65.7,1.0
 Ka+,2018,6690,Manual,34545,Petrol,145,57.7,1.2
 Fiesta,2014,7760,Manual,36610,Petrol,0,65.7,1.0
 Fiesta,2017,9790,Manual,7471,Petrol,0,65.7,1.0
 Ka+,2018,8710,Manual,8714,Petrol,145,54.3,1.2
 Fiesta,2016,8340,Manual,21030,Petrol,0,65.7,1.0
 Fiesta,2016,7791,Manual,26985,Petrol,125,54.3,1.2
 Fiesta,2014,6340,Manual,66695,Petrol,30,54.3,1.2
 Fiesta,2017,9267,Manual,6532,Petrol,145,65.7,1.0
 Fiesta,2016,9350,Manual,10373,Petrol,0,65.7,1.0
 Focus,2019,17520,Manual,100,Petrol,145,60.1,1.0
 Focus,2019,17520,Manual,150,Petrol,145,60.1,1.0
 Mustang,2017,31317,Semi-Auto,9511,Petrol,145,23.5,5.0
 Fiesta,2015,7780,Manual,43008,Petrol,0,65.7,1.0
 C-MAX,2013,5250,Manual,94825,Petrol,30,55.4,1.0
 Focus,2015,8650,Manual,47907,Diesel,0,74.3,1.5
 Fiesta,2019,13140,Manual,4052,Petrol,145,60.1,1.0
 Fiesta,2019,13220,Manual,6000,Petrol,145,56.5,1.0
 Fiesta,2019,14070,Manual,44,Petrol,145,58.9,1.0
 B-MAX,2016,7991,Semi-Auto,34924,Petrol,160,44.1,1.6
 Fiesta,2017,9200,Manual,25182,Petrol,20,62.8,1.0
 C-MAX,2014,6275,Manual,54724,Diesel,30,62.8,1.6
 Fiesta,2013,6350,Manual,36289,Petrol,0,65.7,1.0
 Kuga,2017,14291,Manual,30306,Petrol,160,45.6,1.5
 Fiesta,2018,12795,Manual,12501,Petrol,145,58.9,1.0
 B-MAX,2018,7991,Manual,48631,Diesel,150,47.1,1.4
 Ka+,2019,8991,Manual,14286,Petrol,150,47.9,1.2
 Fiesta,2015,7670,Manual,36626,Petrol,0,65.7,1.0
 Focus,2014,7849,Manual,35136,Diesel,20,67.3,1.6
 Ka+,2018,8037,Manual,4101,Petrol,145,57.7,1.2
 Focus,2018,11091,Manual,20745,Petrol,145,60.1,1.0
 Kuga,2018,16987,Manual,15925,Petrol,145,45.6,1.5
 Fiesta,2018,11460,Manual,17076,Petrol,145,65.7,1.0
 Ka+,2018,8030,Manual,12309,Petrol,145,54.3,1.2
 Fiesta,2018,13340,Manual,18433,Petrol,145,62.8,1.0
 Kuga,2019,19800,Manual,11000,Diesel,145,47.9,2.0
 Ka+,2017,6990,Manual,10790,Petrol,145,57.7,1.2
 Focus,2019,15310,Manual,5308,Petrol,145,60.1,1.0
 Fiesta,2013,5910,Manual,43577,Petrol,30,54.3,1.2
 Mustang,2018,33000,Semi-Auto,5064,Petrol,145,23.5,5.0
 Fiesta,2016,7400,Manual,36923,Petrol,0,65.7,1.0
 Focus,2018,12241,Manual,10627,Petrol,145,61.4,1.0
 Fiesta,2016,7887,Manual,24153,Petrol,0,65.7,1.0
 Fiesta,2013,6721,Manual,39859,Petrol,0,65.7,1.0
 Fiesta,2015,7791,Manual,17456,Petrol,125,54.3,1.2
 Fiesta,2018,11967,Manual,7076,Petrol,145,58.9,1.0
 Fiesta,2017,8610,Manual,41037,Petrol,0,65.7,1.0
 Fiesta,2017,7531,Manual,22282,Petrol,145,54.3,1.2
 Fiesta,2019,11940,Manual,9985,Petrol,145,58.9,1.0
 Focus,2018,18497,Manual,13933,Petrol,145,41.5,2.0
 Fiesta,2016,9800,Manual,19333,Petrol,0,65.7,1.0
 Kuga,2015,10720,Manual,53362,Diesel,125,60.1,2.0
 Fiesta,2014,7521,Manual,47220,Petrol,0,65.7,1.0
 Kuga,2017,14900,Manual,20857,Diesel,145,54.3,2.0
 Fiesta,2017,7591,Manual,21922,Petrol,145,54.3,1.2
 EcoSport,2017,10591,Manual,29814,Petrol,125,52.3,1.0
 Focus,2015,7561,Manual,63630,Diesel,20,67.3,1.6
 Fiesta,2014,6391,Manual,44637,Petrol,30,54.3,1.2
 Fiesta,2016,9851,Manual,28581,Diesel,0,78.5,1.5
 Fiesta,2017,11998,Manual,29124,Diesel,145,88.3,1.5
 Focus,2019,16998,Manual,18040,Petrol,145,60.1,1.0
 Fiesta,2016,8998,Manual,35064,Petrol,0,65.7,1.0
 KA,2014,5698,Manual,13294,Petrol,30,57.7,1.2
 Tourneo Custom,2017,17998,Manual,51252,Diesel,200,44.8,2.0
 Fiesta,2018,9998,Manual,12280,Petrol,145,55.4,1.1
 Galaxy,2016,18498,Manual,21744,Diesel,125,56.5,2.0
 Kuga,2015,12998,Automatic,31916,Petrol,235,38.2,1.5
 Fiesta,2018,9998,Manual,16567,Petrol,145,55.4,1.1
 Fiesta,2017,10498,Manual,15293,Petrol,20,62.8,1.0
 Fiesta,2017,10998,Manual,12273,Petrol,20,62.8,1.0
 Focus,2019,14898,Manual,10868,Petrol,145,58.9,1.0
 Galaxy,2016,16798,Manual,19406,Diesel,125,56.5,2.0
 Grand C-MAX,2017,11998,Manual,11663,Diesel,30,64.2,1.5
 Focus,2017,17500,Manual,23678,Petrol,145,41.5,2.0
 Focus,2019,16990,Manual,8668,Petrol,150,60.1,1.0
 Edge,2017,19650,Semi-Auto,20397,Diesel,165,48.7,2.0
 Focus,2014,6500,Manual,70584,Petrol,30,56.5,1.0
 Kuga,2018,18999,Semi-Auto,18000,Diesel,150,58.9,1.5
 EcoSport,2017,12999,Manual,7453,Petrol,125,52.3,1.0
 Fiesta,2017,8980,Manual,24000,Petrol,0,65.7,1.0
 Kuga,2019,11698,Semi-Auto,53825,Diesel,145,42.2,2.0
 S-MAX,2018,15998,Manual,32077,Diesel,145,56.5,2.0
 Kuga,2018,16498,Manual,14779,Petrol,145,45.6,1.5
 Focus,2019,18398,Automatic,5949,Diesel,145,74.3,1.5
 Kuga,2015,13998,Manual,32544,Diesel,145,54.3,2.0
 C-MAX,2017,10498,Manual,19926,Petrol,150,55.4,1.0
 Fiesta,2017,9250,Semi-Auto,27133,Petrol,0,57.7,1.0
 Mondeo,2015,10990,Manual,73197,Diesel,20,68.9,2.0
 Focus,2016,10990,Manual,30353,Diesel,0,74.3,1.5
 Galaxy,2018,18999,Semi-Auto,42164,Diesel,145,52.3,2.0
 Tourneo Custom,2019,18990,Manual,21529,Diesel,145,32.5,2.0
 Focus,2018,13999,Semi-Auto,3407,Petrol,145,51.4,1.0
 C-MAX,2018,14490,Manual,15317,Petrol,145,55.4,1.0
 Focus,2019,16999,Manual,10000,Petrol,145,60.1,1.0
 Focus,2017,10990,Manual,16548,Petrol,20,61.4,1.0
 Fiesta,2015,7999,Manual,45837,Petrol,125,54.3,1.2
 Kuga,2019,18450,Manual,3781,Petrol,145,39.2,1.5
 Fiesta,2018,11490,Manual,18485,Petrol,145,65.7,1.0
 Fiesta,2018,10999,Manual,24608,Petrol,145,65.7,1.0
 Fiesta,2014,6999,Manual,47269,Petrol,30,54.3,1.2
 Fiesta,2016,8450,Manual,42450,Petrol,125,54.3,1.2
 C-MAX,2017,9980,Manual,70860,Petrol,30,55.4,1.0
 Edge,2019,31499,Semi-Auto,10300,Diesel,145,37.2,2.0
 KA,2016,5990,Manual,22543,Petrol,30,57.7,1.2
 Grand Tourneo Connect,2017,15999,Manual,24712,Diesel,30,64.2,1.5
 Focus,2016,15998,Manual,26950,Petrol,200,41.5,2.0
 Kuga,2017,14490,Manual,16629,Diesel,30,64.2,1.5
 Focus,2017,12490,Manual,35981,Diesel,0,74.3,1.5
 Kuga,2015,14950,Manual,25014,Diesel,145,54.3,2.0
 Fiesta,2018,10990,Manual,3331,Petrol,145,65.7,1.0
 Mondeo,2013,7990,Manual,50083,Diesel,125,57.7,2.0
 EcoSport,2019,16999,Semi-Auto,11538,Petrol,150,45.6,1.0
 Fiesta,2016,10990,Semi-Auto,13942,Petrol,150,47.9,1.6
 Kuga,2017,15980,Semi-Auto,16414,Diesel,150,54.3,2.0
 Focus,2015,9499,Manual,41200,Petrol,20,61.4,1.0
 Kuga,2017,15999,Semi-Auto,40682,Diesel,150,54.3,2.0
 EcoSport,2018,10990,Manual,12743,Petrol,145,52.3,1.0
 Fiesta,2018,10990,Manual,33500,Petrol,145,65.7,1.0
 Kuga,2019,18999,Manual,11407,Petrol,145,39.2,1.5
 Focus,2018,13790,Manual,19910,Petrol,145,51.4,1.5
 Kuga,2015,11990,Manual,40902,Diesel,125,60.1,2.0
 EcoSport,2018,15490,Manual,10708,Petrol,145,54.3,1.0
 Fiesta,2018,12990,Manual,20859,Petrol,145,65.7,1.0
 Fiesta,2016,9490,Manual,18005,Petrol,125,54.3,1.2
 Edge,2019,27499,Automatic,1657,Diesel,145,40.4,2.0
 Focus,2019,17499,Manual,13462,Petrol,145,60.1,1.0
 Fiesta,2017,11999,Manual,13985,Petrol,145,65.7,1.0
 Focus,2018,13990,Manual,9500,Petrol,145,57.7,1.0
 Kuga,2019,18490,Manual,18694,Diesel,145,39.2,2.0
 Fiesta,2016,9990,Manual,9562,Petrol,0,65.7,1.0
 Fiesta,2017,10270,Manual,22295,Petrol,145,65.7,1.0
 Focus,2019,17410,Manual,1546,Petrol,145,60.1,1.0
 Grand C-MAX,2017,12490,Manual,8121,Petrol,145,54.3,1.0
 Fiesta,2020,16891,Manual,3862,Petrol,150,49.6,1.0
 Fiesta,2016,9992,Semi-Auto,10251,Petrol,0,57.7,1.0
 Focus,2016,22992,Manual,17515,Petrol,235,36.7,2.3
 Focus,2019,17270,Manual,5250,Petrol,145,60.1,1.0
 Focus,2019,17390,Manual,2072,Petrol,145,60.1,1.0
 Fiesta,2019,13140,Manual,4570,Petrol,145,48.7,1.1
 Focus,2019,17470,Manual,1120,Petrol,145,60.1,1.0
 Focus,2019,17470,Manual,1152,Petrol,145,60.1,1.0
 Focus,2019,17320,Manual,3850,Petrol,145,60.1,1.0
 Kuga,2015,9614,Manual,60904,Diesel,205,47.9,2.0
 Fiesta,2017,8591,Manual,17082,Petrol,150,64.2,1.1
 Fiesta,2018,11491,Manual,7652,Petrol,150,65.7,1.0
 Fiesta,2017,8791,Manual,30368,Petrol,0,65.7,1.0
 Focus,2017,11291,Manual,17555,Diesel,0,74.3,1.5
 Kuga,2017,15591,Manual,15219,Diesel,150,54.3,2.0
 Fiesta,2019,14440,Manual,9525,Petrol,145,58.9,1.0
 Kuga,2018,12428,Manual,33230,Diesel,145,64.2,1.5
 Fiesta,2015,8991,Manual,27035,Petrol,20,62.8,1.0
 Fiesta,2017,7992,Manual,19493,Petrol,145,54.3,1.2
 Fiesta,2013,6992,Semi-Auto,51086,Petrol,145,47.9,1.6
 Focus,2016,9292,Semi-Auto,46636,Diesel,0,67.3,1.5
 Mondeo,2015,12812,Automatic,34241,Petrol,200,43.5,1.5
 Focus,2017,16492,Manual,16449,Petrol,200,41.5,2.0
 Fiesta,2015,6597,Manual,44787,Petrol,125,54.3,1.2
 Fiesta,2018,9390,Manual,20834,Petrol,145,55.4,1.1
 Fiesta,2016,9490,Manual,17707,Petrol,0,65.7,1.0
 Fiesta,2013,5550,Manual,59817,Petrol,30,54.3,1.2
 Kuga,2017,14980,Manual,11855,Diesel,145,60.1,2.0
 Fiesta,2016,8880,Manual,28595,Petrol,0,65.7,1.0
 Fiesta,2018,10991,Manual,20390,Petrol,145,56.5,1.0
 Mondeo,2015,8470,Manual,73991,Diesel,30,65.7,2.0
 Fiesta,2018,9150,Manual,24046,Petrol,145,65.7,1.0
 Focus,2016,10190,Manual,18560,Diesel,0,74.3,1.5
 Fiesta,2018,9741,Manual,8647,Petrol,150,55.4,1.1
 Fiesta,2019,13140,Manual,3950,Petrol,145,48.7,1.1
 Fiesta,2016,8120,Manual,29867,Petrol,0,65.7,1.0
 Focus,2017,16950,Manual,30815,Petrol,145,41.5,2.0
 Kuga,2017,14591,Manual,43239,Diesel,145,54.3,2.0
 Fiesta,2017,10591,Semi-Auto,6217,Petrol,145,47.9,1.6
 Galaxy,2017,16990,Manual,50446,Diesel,125,56.5,2.0
 Fiesta,2018,10020,Manual,29874,Petrol,145,65.7,1.0
 Fiesta,2019,13940,Manual,9137,Petrol,145,56.5,1.0
 Kuga,2018,18430,Automatic,13733,Petrol,145,38.2,1.5
 Kuga,2016,14270,Manual,23544,Diesel,125,60.1,2.0
 Focus,2016,9400,Manual,32718,Diesel,0,74.3,1.5
 Mondeo,2016,11291,Manual,51139,Diesel,30,64.2,2.0
 Focus,2016,9191,Manual,27763,Petrol,20,60.1,1.0
 Focus,2019,15300,Manual,5660,Petrol,145,60.1,1.0
 Fiesta,2019,13790,Manual,4571,Petrol,145,58.9,1.0
 Focus,2019,17410,Manual,1714,Petrol,145,60.1,1.0
 Focus,2019,17500,Manual,151,Petrol,145,60.1,1.0
 Focus,2017,12050,Automatic,26059,Petrol,125,51.4,1.0
 Focus,2018,19747,Manual,10242,Petrol,145,41.5,2.0
 Focus,2017,16250,Manual,10816,Petrol,145,41.5,2.0
 Fiesta,2016,8687,Manual,11387,Petrol,0,65.7,1.0
 Fiesta,2015,7610,Manual,41758,Diesel,0,88.3,1.5
 Focus,2015,6250,Manual,82446,Diesel,0,74.3,1.5
 Focus,2019,15590,Manual,10,Petrol,145,60.1,1.0
 Kuga,2016,10967,Manual,16791,Diesel,30,64.2,1.5
 Fiesta,2018,11851,Manual,10625,Petrol,150,65.7,1.0
 Fiesta,2018,9991,Manual,10675,Petrol,150,64.2,1.1
 Tourneo Custom,2017,16991,Manual,48822,Diesel,150,44.8,2.0
 Fiesta,2014,6750,Manual,40998,Diesel,0,76.4,1.5
 Fiesta,2017,11990,Manual,27549,Petrol,145,47.9,1.6
 EcoSport,2019,17550,Semi-Auto,4,Petrol,145,45.6,1.0
 Fiesta,2017,10000,Manual,24205,Petrol,145,65.7,1.0
 Fiesta,2016,7990,Manual,32917,Petrol,0,65.7,1.0
 Ka+,2017,7000,Manual,3172,Petrol,30,57.7,1.2
 Fiesta,2018,10850,Manual,12394,Petrol,145,65.7,1.0
 Fiesta,2018,11450,Manual,12709,Petrol,145,65.7,1.0
 Ka+,2017,7150,Manual,29383,Petrol,30,57.7,1.2
 Fiesta,2017,9850,Manual,31623,Petrol,0,65.7,1.0
 Fiesta,2016,6991,Manual,29775,Petrol,125,54.3,1.2
 Fiesta,2019,16191,Manual,7942,Petrol,145,55.4,1.0
 Fiesta,2014,5340,Manual,76298,Diesel,0,76.4,1.5
 Fiesta,2018,12000,Manual,15287,Petrol,145,58.9,1.0
 Fiesta,2017,8980,Manual,24466,Petrol,145,65.7,1.0
 Focus,2017,11491,Manual,5178,Petrol,20,61.4,1.0
 Fiesta,2018,10980,Manual,13672,Petrol,145,65.7,1.0
 Kuga,2018,17970,Manual,10718,Diesel,145,60.1,2.0
 Fiesta,2017,9990,Manual,12691,Petrol,145,65.7,1.0
 Focus,2017,12030,Automatic,24776,Petrol,145,46.3,1.5
 Kuga,2017,11516,Manual,36311,Diesel,30,64.2,1.5
 Focus,2017,10891,Manual,15725,Petrol,20,60.1,1.0
 Focus,2017,15087,Manual,54631,Diesel,20,67.3,2.0
 Fiesta,2018,14750,Manual,15891,Petrol,145,40.3,1.5
 Fiesta,2018,11750,Manual,14927,Petrol,145,65.7,1.0
 EcoSport,2014,6990,Manual,60381,Diesel,30,61.4,1.5
 Fiesta,2017,9990,Manual,19571,Petrol,145,65.7,1.0
 B-MAX,2017,9500,Manual,13909,Diesel,145,74.3,1.5
 Fiesta,2018,10000,Manual,6820,Petrol,145,55.4,1.1
 Fiesta,2019,20000,Manual,6841,Petrol,145,40.3,1.5
 Focus,2019,19500,Automatic,10679,Diesel,145,54.3,1.5
 Fiesta,2019,18000,Manual,4863,Petrol,145,55.4,1.0
 Fiesta,2017,7850,Manual,16210,Petrol,150,54.3,1.2
 Ka+,2018,8295,Manual,6313,Petrol,150,57.7,1.2
 Fiesta,2018,13390,Manual,8000,Petrol,150,62.8,1.0
 Mustang,2016,26475,Manual,12000,Petrol,570,20.9,5.0
 Fiesta,2018,9700,Manual,10326,Petrol,145,64.2,1.1
 Ka+,2017,7450,Manual,11500,Petrol,145,57.7,1.2
 Fiesta,2018,8750,Manual,24545,Petrol,145,65.7,1.0
 Kuga,2019,19500,Manual,9386,Diesel,145,47.9,2.0
 Kuga,2019,20000,Manual,9191,Petrol,145,35.3,1.5
 Kuga,2019,18300,Manual,19026,Diesel,145,47.9,2.0
 Focus,2017,10750,Manual,33196,Diesel,145,74.3,1.5
 EcoSport,2019,17550,Semi-Auto,5,Petrol,145,45.6,1.0
 Fiesta,2018,10990,Manual,12493,Petrol,145,58.9,1.0
 Focus,2015,7590,Manual,52671,Diesel,20,67.3,1.6
 Focus,2019,19790,Manual,8686,Diesel,145,62.8,1.5
 Focus,2016,10991,Manual,3125,Petrol,20,60.1,1.0
 Kuga,2015,12960,Manual,41392,Petrol,160,45.6,1.5
 Focus,2019,20491,Manual,10699,Petrol,145,50.4,1.5
 Focus,2019,20090,Automatic,10352,Diesel,145,49.6,2.0
 Mondeo,2018,17991,Semi-Auto,22071,Diesel,145,58.9,2.0
 Focus,2019,26250,Manual,3775,Petrol,145,34.5,2.3
 Galaxy,2017,17999,Manual,37614,Diesel,125,56.5,2.0
 B-MAX,2015,8499,Manual,23266,Diesel,0,74.4,1.5
 Fiesta,2017,9399,Manual,23534,Petrol,145,65.7,1.0
 Fiesta,2017,10999,Manual,10394,Petrol,145,65.7,1.0
 Kuga,2019,21995,Manual,4000,Diesel,145,39.2,2.0
 Fiesta,2017,10246,Manual,14285,Petrol,20,62.8,1.0
 Fiesta,2018,9987,Manual,3736,Petrol,145,64.2,1.1
 Fiesta,2017,10350,Semi-Auto,12443,Petrol,0,57.7,1.0
 Fiesta,2016,8495,Manual,19718,Petrol,0,65.7,1.0
 Fiesta,2013,6695,Manual,21790,Petrol,30,54.3,1.2
 Focus,2018,13750,Manual,13000,Petrol,145,58.9,1.0
 Focus,2016,10695,Manual,20408,Petrol,20,60.1,1.0
 Fiesta,2017,8750,Manual,44344,Petrol,150,65.7,1.0
 Fiesta,2018,12595,Manual,20088,Petrol,150,65.7,1.0
 Fiesta,2016,7595,Manual,35240,Petrol,0,65.7,1.0
 Fiesta,2018,10250,Manual,17389,Petrol,150,65.7,1.0
 Edge,2018,23495,Semi-Auto,25270,Diesel,150,47.9,2.0
 C-MAX,2016,9450,Manual,39360,Diesel,30,64.2,2.0
 Ka+,2019,11999,Manual,11,Petrol,145,43.5,1.2
 EcoSport,2018,14999,Manual,9605,Petrol,145,54.3,1.0
 Kuga,2019,18999,Manual,9202,Petrol,145,39.2,1.5
 Fiesta,2017,10999,Manual,7873,Petrol,145,65.7,1.0
 Fiesta,2014,9499,Manual,42285,Petrol,145,47.9,1.6
 Fiesta,2019,15500,Manual,4032,Petrol,145,56.5,1.0
 Fiesta,2019,13450,Manual,11884,Petrol,145,58.9,1.0
 Kuga,2018,17290,Manual,18572,Diesel,145,64.2,1.5
 Kuga,2017,14700,Manual,13986,Diesel,125,60.1,2.0
 Fiesta,2019,13000,Manual,12838,Petrol,145,56.5,1.0
 C-MAX,2015,8750,Manual,29110,Diesel,20,68.9,1.5
 C-MAX,2017,9150,Manual,29844,Diesel,20,68.9,1.5
 Fiesta,2017,12750,Semi-Auto,12687,Petrol,145,54.3,1.0
 Focus,2017,9000,Manual,54900,Diesel,0,74.3,1.5
 Fiesta,2017,10500,Manual,6225,Petrol,0,65.7,1.0
 Focus,2017,9550,Manual,28414,Diesel,0,74.3,1.5
 Edge,2017,21000,Semi-Auto,21955,Diesel,145,47.9,2.0
 Fiesta,2018,11000,Manual,12351,Petrol,145,65.7,1.0
 Focus,2017,12750,Manual,3640,Petrol,145,60.1,1.0
 EcoSport,2017,10900,Manual,22291,Petrol,125,52.3,1.0
 Focus,2018,11997,Manual,15332,Petrol,145,61.4,1.0
 Mustang,2016,24497,Manual,38322,Petrol,260,34.4,2.3
 Kuga,2017,16997,Manual,6240,Petrol,145,45.6,1.5
 Fiesta,2018,10897,Manual,7122,Petrol,145,64.2,1.1
 Focus,2018,13999,Manual,10441,Diesel,150,74.3,1.5
 EcoSport,2018,13599,Manual,19806,Petrol,150,54.3,1.0
 Focus,2018,11699,Manual,31607,Diesel,150,74.3,1.5
 Focus,2017,14899,Manual,28786,Diesel,20,67.3,2.0
 Focus,2019,14999,Manual,4975,Petrol,145,58.9,1.0
 Focus,2016,9999,Manual,42315,Petrol,20,60.1,1.0
 Edge,2016,16499,Manual,44947,Diesel,160,48.7,2.0
 EcoSport,2019,14999,Manual,5899,Petrol,145,51.4,1.0
 Fiesta,2018,10999,Manual,5918,Petrol,145,55.4,1.1
 Focus,2016,8999,Manual,45934,Diesel,0,74.3,1.5
 Fiesta,2016,8399,Manual,27928,Diesel,0,78.5,1.5
 Focus,2015,9450,Semi-Auto,20445,Petrol,160,44.8,1.6
 Fiesta,2018,10150,Manual,8135,Petrol,145,65.7,1.0
 Focus,2015,9495,Manual,20018,Petrol,20,60.1,1.0
 Fiesta,2017,9795,Manual,12302,Petrol,0,65.7,1.0
 Fiesta,2014,9195,Manual,18980,Petrol,0,65.7,1.0
 Kuga,2017,16995,Manual,19172,Diesel,145,60.1,2.0
 Fiesta,2018,10500,Manual,23047,Petrol,145,65.7,1.0
 Ka+,2018,8450,Manual,17554,Petrol,145,54.3,1.2
 Fiesta,2019,12500,Manual,17695,Petrol,145,56.5,1.0
 Ka+,2017,7850,Manual,11149,Petrol,145,57.7,1.2
 EcoSport,2016,8750,Manual,25434,Petrol,125,52.3,1.0
 Fiesta,2017,10350,Manual,18730,Petrol,145,65.7,1.0
 Focus,2017,11499,Manual,21063,Diesel,0,74.3,1.5
 Kuga,2018,18999,Manual,13154,Diesel,145,60.1,2.0
 Fiesta,2018,11999,Manual,9899,Petrol,145,65.7,1.0
 Fiesta,2018,10999,Manual,5732,Petrol,145,55.4,1.1
 Fiesta,2017,8999,Manual,34280,Petrol,0,65.7,1.0
 Fiesta,2019,19000,Manual,7584,Petrol,145,58.9,1.0
 Edge,2019,32500,Semi-Auto,1521,Diesel,145,37.2,2.0
 C-MAX,2017,9150,Manual,29336,Diesel,20,68.9,1.5
 Kuga,2019,18800,Manual,14375,Diesel,145,47.9,2.0
 Kuga,2019,18400,Manual,7957,Petrol,145,34.4,1.5
 Fiesta,2018,10350,Manual,6460,Petrol,145,64.2,1.1
 EcoSport,2017,8900,Manual,40861,Diesel,30,64.2,1.5
 Fiesta,2013,7250,Manual,28708,Petrol,0,65.7,1.0
 Fiesta,2019,13000,Manual,35,Petrol,145,48.7,1.1
 Focus,2017,12250,Manual,14554,Diesel,145,74.3,1.5
 Focus,2019,15497,Manual,12378,Petrol,145,60.1,1.0
 EcoSport,2018,13739,Manual,8230,Petrol,145,54.3,1.0
 Fiesta,2018,10190,Manual,24417,Petrol,145,65.7,1.0
 Fiesta,2018,10497,Manual,15968,Petrol,145,64.2,1.1
 Fiesta,2018,10690,Manual,7114,Petrol,145,64.2,1.1
 Focus,2018,13790,Manual,12047,Petrol,145,57.7,1.0
 Kuga,2017,15790,Manual,5509,Diesel,145,60.1,2.0
 Focus,2018,11890,Manual,13914,Petrol,145,61.4,1.0
 Fiesta,2018,9690,Manual,14961,Petrol,145,65.7,1.0
 Focus,2017,12990,Manual,12822,Petrol,145,57.7,1.0
 Fiesta,2017,9690,Manual,19725,Petrol,145,65.7,1.0
 Fiesta,2018,9997,Manual,5777,Petrol,145,64.2,1.1
 Focus,2017,12497,Manual,12206,Petrol,145,60.1,1.0
 Kuga,2017,16497,Manual,13378,Diesel,145,64.2,1.5
 Focus,2018,15997,Manual,13794,Petrol,145,60.1,1.0
 Fiesta,2018,13690,Manual,10223,Petrol,145,60.1,1.0
 Fiesta,2018,11690,Manual,22477,Petrol,145,58.9,1.0
 Fiesta,2017,7250,Manual,33810,Petrol,125,54.3,1.2
 Fiesta,2018,9897,Manual,4868,Petrol,145,64.2,1.1
 EcoSport,2015,7490,Manual,31779,Petrol,160,44.8,1.5
 Focus,2019,14997,Manual,8745,Petrol,145,58.9,1.0
 Fiesta,2017,7997,Manual,20158,Petrol,145,54.3,1.2
 Fiesta,2018,9997,Manual,17476,Petrol,145,64.2,1.1
 Fiesta,2018,9697,Manual,30611,Petrol,145,65.7,1.0
 Fiesta,2016,6990,Manual,26138,Petrol,125,54.3,1.2
 Ka+,2017,7997,Manual,10094,Petrol,145,57.7,1.2
 Focus,2018,11497,Manual,9379,Petrol,145,61.4,1.0
 Focus,2019,17497,Manual,8493,Petrol,145,60.1,1.0
 Fiesta,2017,10997,Manual,5508,Petrol,145,65.7,1.0
 Focus,2018,13497,Manual,17860,Petrol,145,57.7,1.0
 EcoSport,2018,13997,Manual,22084,Petrol,145,54.3,1.0
 Focus,2013,5997,Manual,75032,Petrol,20,58.9,1.0
 Fiesta,2018,11690,Manual,11483,Petrol,145,65.7,1.0
 Focus,2019,17497,Manual,9321,Petrol,145,60.1,1.0
 Fiesta,2017,7697,Manual,16886,Petrol,125,54.3,1.2
 EcoSport,2017,10997,Manual,16683,Petrol,145,53.3,1.0
 Fiesta,2017,8997,Manual,22040,Petrol,0,65.7,1.0
 Kuga,2017,14997,Manual,15746,Diesel,145,64.2,1.5
 Focus,2018,12997,Manual,16568,Petrol,145,57.7,1.0
 Fiesta,2018,10997,Manual,11651,Petrol,145,65.7,1.0
 Focus,2017,11350,Manual,11892,Petrol,145,60.1,1.0
 Focus,2017,10490,Manual,21044,Petrol,145,61.4,1.0
 Fiesta,2017,9997,Manual,15220,Petrol,145,64.2,1.1
 Fiesta,2017,8900,Manual,11521,Petrol,145,64.2,1.1
 Fiesta,2017,8990,Manual,24872,Petrol,145,64.2,1.1
 Focus,2018,16950,Manual,7687,Petrol,145,60.1,1.0
 Focus,2017,10997,Manual,21136,Petrol,20,61.4,1.0
 Kuga,2017,16500,Manual,19444,Diesel,145,54.3,2.0
 Focus,2017,10490,Manual,14576,Petrol,20,60.1,1.0
 Fiesta,2017,8790,Manual,16143,Petrol,125,54.3,1.2
