make,model,year,price,transmission,mileage,fuelType,tax,mpg,engineSize
audi, Q2,2017,20671,Semi-Auto,22791,Petrol,145,52.3,1.4
audi, A3,2018,17971,Semi-Auto,11532,Petrol,145,56.5,1.5
audi, A4,2018,18995,Semi-Auto,18696,Petrol,145,50.4,1.4
audi, Q2,2017,18481,Manual,36391,Petrol,145,50.4,1.4
audi, Q2,2019,26132,Semi-Auto,5713,Diesel,145,44.8,1.6
audi, Q2,2019,26302,Semi-Auto,3356,Diesel,145,44.8,1.6
audi, A3,2019,22382,Manual,4352,Diesel,145,51.4,1.6
audi, A4,2018,18992,Manual,19677,Petrol,145,51.4,1.4
audi, A4,2018,23132,Semi-Auto,15475,Petrol,145,50.4,2.0
audi, Q3,2017,26062,Semi-Auto,10504,Petrol,145,40.4,2.0
audi, Q3,2016,18202,Manual,14779,Petrol,145,49.6,1.4
audi, Q3,2018,23252,Semi-Auto,18865,Petrol,145,47.9,1.4
audi, A3,2017,19310,Semi-Auto,12272,Petrol,145,56.5,1.4
audi, A3,2019,23995,Semi-Auto,15425,Petrol,145,42.2,1.5
audi, Q5,2017,24000,Semi-Auto,21634,Diesel,145,55.4,2.0
audi, A5,2019,24260,Semi-Auto,9026,Petrol,145,40.4,2.0
audi, A5,2020,28990,Semi-Auto,2640,Petrol,145,37.7,2.0
audi, Q2,2019,22276,Automatic,5209,Petrol,145,42.8,1.5
audi, A5,2019,33560,Automatic,8909,Diesel,145,44.8,2.0
audi, A6,2019,37800,Automatic,5004,Petrol,145,34.0,2.0
audi, A5,2020,31760,Semi-Auto,3092,Diesel,145,50.4,2.0
audi, Q3,2019,25946,Semi-Auto,12186,Diesel,145,48.7,2.0
audi, A5,2020,29490,Semi-Auto,1703,Diesel,145,51.4,2.0
audi, Q5,2020,38990,Semi-Auto,2240,Diesel,145,38.2,2.0
audi, A5,2020,32990,Semi-Auto,1884,Diesel,145,50.4,2.0
audi, A1,2020,24990,Semi-Auto,883,Petrol,145,44.1,1.0
audi, A3,2019,21656,Manual,10065,Petrol,145,47.1,1.0
audi, A5,2019,25490,Semi-Auto,3145,Petrol,145,39.8,2.0
audi, Q2,2019,21355,Manual,3653,Diesel,145,49.6,1.6
audi, A1,2019,22365,Semi-Auto,3774,Petrol,145,40.9,2.0
audi, A3,2019,26184,Semi-Auto,9316,Petrol,145,38.2,2.0
audi, A4,2019,27640,Automatic,7188,Petrol,145,38.2,2.0
audi, A1,2019,22165,Semi-Auto,6009,Petrol,145,40.9,2.0
audi, Q3,2019,26676,Manual,3125,Petrol,145,40.9,1.5
audi, Q2,2019,19926,Manual,4383,Petrol,145,47.1,1.0
audi, Q3,2019,28770,Manual,6389,Diesel,145,42.8,2.0
audi, A4,2019,28160,Automatic,6146,Petrol,145,38.2,2.0
audi, Q5,2019,34376,Semi-Auto,5150,Diesel,145,38.2,2.0
audi, A1,2019,22476,Semi-Auto,2536,Petrol,145,40.9,2.0
audi, A3,2019,24695,Semi-Auto,4891,Diesel,145,51.4,2.0
audi, Q5,2019,32195,Semi-Auto,5891,Diesel,145,39.2,2.0
audi, Q2,2019,24526,Manual,5496,Diesel,145,46.3,1.6
audi, Q3,2016,16962,Semi-Auto,49237,Petrol,145,47.9,1.4
audi, A5,2019,28610,Automatic,8765,Petrol,145,37.7,2.0
audi, Q2,2019,24164,Semi-Auto,2869,Diesel,145,46.3,1.6
audi, A3,2019,29256,Semi-Auto,7825,Petrol,145,34.9,2.0
audi, Q5,2019,32956,Automatic,5456,Diesel,145,38.2,2.0
audi, A3,2020,22777,Manual,1276,Diesel,145,52.3,1.6
audi, A4,2019,36610,Automatic,6995,Diesel,145,44.1,2.0
audi, A4,2017,18772,Manual,17503,Petrol,145,51.4,1.4
audi, Q3,2014,15322,Manual,38322,Petrol,145,47.9,1.4
audi, A3,2020,30777,Semi-Auto,3925,Petrol,145,44.1,1.5
audi, TT,2018,39076,Automatic,24891,Petrol,145,34.5,2.5
audi, Q3,2017,19998,Semi-Auto,30194,Diesel,145,55.4,2.0
audi, Q3,2017,17500,Manual,35964,Petrol,145,49.6,1.4
audi, A3,2019,19196,Automatic,2550,Diesel,145,54.3,1.6
audi, A4,2019,28620,Semi-Auto,15803,Petrol,145,35.8,2.0
audi, Q2,2019,20956,Manual,3184,Petrol,145,42.8,1.5
audi, Q3,2019,34256,Automatic,3662,Petrol,145,37.2,1.5
audi, A3,2017,22490,Semi-Auto,40054,Petrol,145,44.1,2.0
audi, A1,2014,10991,Semi-Auto,32709,Petrol,145,47.9,1.4
audi, A3,2017,18937,Manual,37556,Petrol,145,40.4,2.0
audi, Q2,2018,16990,Manual,20313,Petrol,145,47.1,1.0
audi, Q5,2018,29691,Semi-Auto,23657,Petrol,145,40.4,2.0
audi, A1,2019,20726,Automatic,3221,Petrol,145,47.1,1.0
audi, Q3,2019,26876,Automatic,3628,Diesel,145,48.7,2.0
audi, A4,2017,18000,Semi-Auto,35712,Petrol,145,53.3,2.0
audi, A4,2018,17782,Manual,13166,Petrol,145,52.3,1.4
audi, Q3,2014,13549,Manual,38240,Diesel,145,54.3,2.0
audi, A3,2018,16991,Semi-Auto,60892,Petrol,145,56.5,1.5
audi, A3,2019,22383,Semi-Auto,3795,Diesel,145,52.3,1.6
audi, Q3,2019,26073,Manual,4389,Petrol,145,40.9,1.5
audi, Q5,2019,32243,Semi-Auto,3795,Petrol,145,33.2,2.0
audi, Q3,2017,25082,Semi-Auto,15336,Diesel,145,51.4,2.0
audi, Q3,2019,28396,Automatic,5364,Petrol,145,38.2,1.5
audi, A4,2017,18182,Manual,18574,Petrol,145,51.4,1.4
audi, A7,2019,31210,Semi-Auto,3130,Diesel,145,48.7,2.0
audi, Q2,2019,24440,Manual,3017,Diesel,145,46.3,1.6
audi, A1,2019,20766,Automatic,2801,Petrol,145,47.1,1.0
audi, A4,2019,24798,Manual,6223,Petrol,145,38.7,2.0
audi, Q2,2019,23998,Semi-Auto,22,Diesel,145,47.9,2.0
audi, Q3,2016,16637,Semi-Auto,48175,Petrol,145,47.9,1.4
audi, Q5,2020,37981,Semi-Auto,4002,Diesel,145,38.2,2.0
audi, A3,2020,20481,Manual,3662,Diesel,145,52.3,1.6
audi, Q2,2019,22976,Automatic,3951,Petrol,145,42.8,1.5
audi, Q3,2018,18981,Manual,18280,Petrol,145,51.4,1.4
audi, Q3,2019,27236,Semi-Auto,2401,Diesel,145,48.7,2.0
audi, A3,2019,21374,Manual,7188,Diesel,145,51.4,1.6
audi, Q2,2019,21726,Manual,1490,Diesel,145,49.6,1.6
audi, Q2,2019,27870,Semi-Auto,5872,Petrol,145,33.2,2.0
audi, Q5,2019,33630,Automatic,11113,Petrol,145,32.1,2.0
audi, Q3,2019,26925,Semi-Auto,6328,Diesel,145,48.7,2.0
audi, Q2,2019,21226,Manual,10472,Petrol,145,44.1,1.0
audi, A3,2018,20442,Manual,10980,Petrol,145,54.3,1.5
audi, Q3,2017,18000,Manual,21849,Petrol,145,49.6,1.4
audi, Q3,2017,18500,Manual,16949,Petrol,145,49.6,1.4
audi, Q5,2017,30981,Semi-Auto,18331,Petrol,145,40.4,2.0
audi, Q5,2017,31252,Semi-Auto,17506,Petrol,145,40.4,2.0
audi, A5,2019,24590,Automatic,6810,Petrol,145,40.4,2.0
audi, Q3,2017,19242,Semi-Auto,19416,Petrol,145,47.9,1.4
audi, Q2,2020,23481,Manual,1276,Petrol,145,44.8,1.5
audi, Q5,2017,24997,Semi-Auto,19533,Diesel,145,56.5,2.0
audi, A4,2020,32481,Semi-Auto,22601,Petrol,145,39.2,2.0
audi, A3,2019,21981,Manual,3358,Diesel,145,55.4,2.0
audi, Q2,2018,21332,Semi-Auto,29782,Petrol,145,52.3,1.4
audi, A3,2020,20481,Manual,2661,Diesel,145,54.3,1.6
audi, A5,2020,32981,Semi-Auto,2998,Diesel,145,47.1,2.0
audi, Q3,2017,20972,Semi-Auto,15920,Petrol,145,47.9,1.4
audi, Q3,2017,21481,Semi-Auto,13750,Petrol,145,47.9,1.4
audi, A1,2017,13295,Manual,29491,Petrol,145,55.4,1.4
audi, A3,2018,28452,Semi-Auto,19227,Petrol,145,43.5,2.0
audi, A3,2019,32182,Semi-Auto,8656,Petrol,145,34.9,2.0
audi, Q2,2019,21162,Manual,5426,Diesel,145,49.6,1.6
audi, A3,2020,23500,Manual,10,Petrol,145,43.5,1.5
audi, A5,2019,26156,Semi-Auto,12513,Petrol,145,39.8,2.0
audi, Q3,2019,31516,Automatic,9589,Petrol,145,32.1,2.0
audi, A6,2019,31156,Semi-Auto,4508,Diesel,145,47.9,2.0
audi, A4,2019,25986,Semi-Auto,10221,Petrol,145,38.2,2.0
audi, A5,2019,30576,Manual,2364,Petrol,145,37.2,2.0
audi, Q3,2017,19712,Semi-Auto,58021,Diesel,145,53.3,2.0
audi, A3,2019,22262,Manual,11252,Diesel,145,51.4,1.6
audi, Q2,2019,21392,Manual,4722,Diesel,145,49.6,1.6
audi, Q2,2019,21902,Semi-Auto,3571,Diesel,145,47.9,1.6
audi, A1,2019,21686,Semi-Auto,8534,Petrol,145,40.9,2.0
audi, Q3,2018,24000,Semi-Auto,9153,Petrol,145,45.6,1.4
audi, Q3,2016,19000,Semi-Auto,21410,Diesel,145,51.4,2.0
audi, Q3,2013,10950,Manual,65542,Diesel,145,54.3,2.0
audi, A4,2018,18499,Manual,27150,Petrol,145,52.3,1.4
audi, RS3,2018,34491,Automatic,24090,Petrol,145,34.0,2.5
audi, A5,2019,27298,Semi-Auto,22,Petrol,145,40.4,2.0
audi, A4,2019,23755,Manual,6623,Petrol,145,38.7,2.0
audi, A5,2017,22711,Automatic,22491,Petrol,145,43.5,2.0
audi, Q3,2017,15998,Manual,37151,Petrol,145,51.4,1.4
audi, A1,2019,19998,Manual,2117,Petrol,145,50.4,1.0
audi, A3,2018,21498,Semi-Auto,10827,Petrol,145,56.5,1.5
audi, A3,2019,22005,Manual,6550,Diesel,145,52.3,1.6
audi, A4,2017,18505,Manual,18135,Petrol,145,51.4,1.4
audi, Q3,2018,21755,Manual,10429,Petrol,145,49.6,1.4
audi, A4,2018,17505,Manual,23765,Petrol,145,50.4,1.4
audi, Q3,2019,27001,Semi-Auto,1980,Diesel,145,48.7,2.0
audi, Q2,2017,20505,Manual,10683,Petrol,145,50.4,1.4
audi, Q3,2017,23252,Semi-Auto,23188,Diesel,145,53.3,2.0
audi, A3,2017,21602,Semi-Auto,28498,Petrol,145,48.7,2.0
audi, A3,2017,15982,Manual,39992,Petrol,145,54.3,1.5
audi, Q3,2016,18991,Semi-Auto,19681,Diesel,145,55.4,2.0
audi, A1,2019,19750,Semi-Auto,7650,Petrol,145,47.1,1.0
audi, A3,2019,24662,Semi-Auto,5051,Diesel,145,51.4,2.0
audi, Q3,2019,34922,Semi-Auto,7728,Diesel,145,45.6,2.0
audi, Q3,2019,29532,Semi-Auto,4300,Diesel,145,47.1,2.0
audi, Q5,2018,27005,Semi-Auto,17640,Petrol,145,40.9,2.0
audi, Q2,2018,21755,Semi-Auto,5485,Diesel,145,58.9,2.0
audi, Q3,2019,35505,Semi-Auto,6793,Petrol,145,37.2,1.5
audi, A6,2017,19655,Semi-Auto,31605,Diesel,145,57.6,2.0
audi, A1,2018,19755,Manual,26211,Petrol,145,39.2,2.0
audi, A3,2019,22005,Semi-Auto,17467,Petrol,145,41.5,1.5
audi, Q3,2018,20001,Manual,9707,Petrol,145,51.4,1.4
audi, A1,2019,19752,Manual,4379,Petrol,145,47.9,1.0
audi, Q3,2017,25755,Semi-Auto,3827,Petrol,145,40.4,2.0
audi, Q2,2019,21032,Manual,2933,Diesel,145,49.6,1.6
audi, A4,2019,32750,Automatic,100,Diesel,145,47.9,2.0
audi, A4,2019,28250,Manual,4500,Petrol,145,39.2,2.0
audi, Q3,2019,30500,Automatic,5007,Diesel,145,48.7,2.0
audi, A4,2019,29300,Manual,3378,Petrol,145,39.2,2.0
audi, Q5,2020,42500,Semi-Auto,2000,Diesel,145,38.2,2.0
audi, Q2,2019,23900,Manual,1500,Diesel,145,49.6,1.6
audi, A3,2019,24000,Manual,100,Diesel,145,52.3,1.6
audi, A3,2019,22650,Manual,1500,Diesel,145,52.3,1.6
audi, A3,2019,20750,Manual,5780,Diesel,145,49.6,1.6
audi, Q3,2016,18502,Manual,22406,Diesel,145,52.3,2.0
audi, A5,2019,29000,Automatic,100,Diesel,145,51.4,2.0
audi, Q5,2019,35500,Automatic,100,Diesel,145,39.2,2.0
audi, Q3,2019,31750,Manual,4500,Diesel,145,42.8,2.0
audi, A6,2019,28000,Automatic,3500,Diesel,145,50.4,2.0
audi, A6,2019,31000,Automatic,2000,Diesel,145,50.4,2.0
audi, A5,2019,30500,Semi-Auto,100,Diesel,145,49.6,2.0
audi, Q2,2019,24750,Manual,4563,Diesel,145,49.6,1.6
audi, Q2,2019,21005,Manual,5727,Diesel,145,49.6,1.6
audi, Q2,2019,25005,Manual,3233,Petrol,145,39.2,1.5
audi, Q5,2017,27505,Semi-Auto,33761,Petrol,145,40.4,2.0
audi, Q2,2019,30755,Semi-Auto,6257,Petrol,145,33.2,2.0
audi, Q2,2019,27900,Manual,7392,Petrol,145,39.2,1.5
audi, A5,2019,29500,Automatic,100,Petrol,145,40.4,2.0
audi, Q5,2019,34255,Automatic,5999,Diesel,145,38.2,2.0
audi, A5,2019,31000,Automatic,4500,Diesel,145,50.4,2.0
audi, A5,2019,29000,Automatic,4665,Diesel,145,49.6,2.0
audi, A6,2018,30650,Automatic,1000,Diesel,145,50.4,2.0
audi, Q2,2019,23750,Manual,7800,Diesel,145,49.6,1.6
audi, A5,2019,25000,Automatic,100,Petrol,145,53.3,1.4
audi, Q5,2019,36500,Automatic,1500,Diesel,145,38.2,2.0
audi, A5,2019,31000,Semi-Auto,1000,Diesel,145,48.7,2.0
audi, A5,2019,33500,Automatic,2000,Diesel,145,50.4,2.0
audi, A6,2019,32000,Automatic,6000,Diesel,145,50.4,2.0
audi, A3,2019,25750,Automatic,100,Diesel,145,52.3,1.6
audi, A3,2019,24500,Manual,2214,Diesel,145,51.4,1.6
audi, A3,2019,28750,Automatic,100,Petrol,145,38.2,2.0
audi, TT,2019,31000,Automatic,6000,Petrol,145,38.7,2.0
audi, Q3,2017,22003,Semi-Auto,11906,Petrol,145,47.9,1.4
audi, A3,2019,22752,Automatic,6109,Petrol,145,41.5,1.5
audi, A1,2019,19000,Semi-Auto,6934,Petrol,145,47.9,1.0
audi, Q5,2019,36500,Automatic,2000,Diesel,145,38.2,2.0
audi, A5,2018,26000,Automatic,7500,Petrol,145,50.4,2.0
audi, A6,2019,35000,Automatic,4000,Diesel,145,47.9,2.0
audi, Q3,2019,26875,Semi-Auto,13479,Diesel,145,48.7,2.0
audi, Q2,2019,20974,Manual,4040,Diesel,145,49.6,1.6
audi, Q2,2019,21336,Manual,3885,Diesel,145,49.6,1.6
audi, A4,2019,30870,Semi-Auto,14563,Diesel,145,45.6,2.0
audi, A7,2019,30950,Semi-Auto,5724,Diesel,145,48.7,2.0
audi, A6,2018,27000,Automatic,3000,Diesel,145,50.4,2.0
audi, Q5,2018,33500,Automatic,3000,Diesel,145,38.2,2.0
audi, Q2,2017,20490,Semi-Auto,15992,Diesel,145,58.9,2.0
audi, A3,2018,23490,Automatic,14267,Diesel,145,56.5,2.0
audi, Q3,2016,17801,Manual,25848,Diesel,145,55.4,2.0
audi, Q3,2019,37201,Semi-Auto,3362,Petrol,145,30.7,2.0
audi, Q2,2018,19995,Manual,8215,Diesel,145,47.9,1.6
audi, A1,2017,12802,Semi-Auto,31011,Petrol,145,57.6,1.4
audi, A3,2018,19647,Manual,10204,Petrol,145,42.2,1.5
audi, A5,2019,28991,Automatic,10,Petrol,145,40.4,2.0
audi, Q2,2019,21691,Manual,5998,Diesel,145,47.9,1.6
audi, A6,2019,32991,Automatic,2250,Diesel,145,47.9,2.0
audi, A6,2019,32991,Automatic,4500,Diesel,145,47.9,2.0
audi, A6,2019,30991,Automatic,3000,Diesel,145,50.4,2.0
audi, A4,2016,12992,Manual,45338,Petrol,145,51.4,1.4
audi, A4,2018,21991,Manual,12956,Petrol,145,53.3,1.4
audi, A6,2019,29991,Automatic,1850,Diesel,145,47.9,2.0
audi, TT,2017,18349,Semi-Auto,56876,Petrol,145,42.8,2.0
audi, A3,2017,19669,Semi-Auto,15361,Petrol,145,56.5,1.5
audi, Q2,2019,24998,Semi-Auto,17,Diesel,145,47.9,2.0
audi, A1,2019,20998,Manual,1800,Petrol,145,47.9,1.0
audi, Q5,2019,40991,Automatic,2000,Petrol,145,32.1,2.0
audi, Q3,2019,28691,Semi-Auto,5447,Diesel,145,47.1,2.0
audi, Q2,2019,19991,Manual,3590,Diesel,145,49.6,1.6
audi, A3,2019,22992,Automatic,14537,Petrol,145,41.5,1.5
audi, A4,2013,12781,Semi-Auto,27700,Diesel,145,53.3,2.0
audi, Q3,2019,25491,Manual,2714,Diesel,145,42.8,2.0
audi, A1,2019,20992,Semi-Auto,10,Petrol,145,44.8,1.5
audi, Q3,2017,18691,Semi-Auto,13766,Petrol,145,47.9,1.4
audi, Q2,2018,18991,Semi-Auto,21000,Diesel,145,58.9,2.0
audi, A4,2019,34991,Semi-Auto,3019,Diesel,145,44.1,2.0
audi, Q3,2019,34991,Semi-Auto,4613,Diesel,145,45.6,2.0
audi, A1,2018,16992,Manual,8155,Petrol,145,51.4,1.0
audi, A4,2019,29991,Automatic,2798,Diesel,145,44.8,2.0
audi, Q5,2019,30991,Automatic,11500,Diesel,145,56.5,2.0
audi, A4,2019,32991,Automatic,3500,Diesel,145,47.9,2.0
audi, Q5,2019,36991,Automatic,10,Diesel,145,38.2,2.0
audi, Q5,2019,38991,Automatic,1200,Petrol,145,32.1,2.0
audi, A6,2019,39991,Automatic,11000,Diesel,145,47.9,2.0
audi, Q3,2019,29491,Automatic,1000,Diesel,145,48.7,2.0
audi, A6,2019,36991,Automatic,2000,Diesel,145,50.4,2.0
audi, Q5,2019,39999,Automatic,4500,Diesel,145,38.2,2.0
audi, A4,2019,25992,Automatic,3300,Diesel,145,48.7,2.0
audi, Q5,2019,38691,Automatic,10,Diesel,145,38.2,2.0
audi, Q5,2019,32991,Automatic,10,Diesel,145,39.2,2.0
audi, Q3,2019,28491,Manual,5500,Diesel,145,42.8,2.0
audi, A5,2019,27991,Automatic,10,Petrol,145,39.8,2.0
audi, A6,2019,34491,Automatic,100,Diesel,145,47.9,2.0
audi, A1,2019,21991,Semi-Auto,10,Petrol,145,44.8,1.5
audi, A4,2019,25491,Manual,500,Petrol,145,39.2,2.0
audi, Q3,2017,19995,Manual,22620,Petrol,145,49.6,1.4
audi, A5,2020,29491,Semi-Auto,34,Diesel,145,50.4,2.0
audi, A3,2019,24991,Semi-Auto,2621,Diesel,145,50.4,2.0
audi, Q2,2019,24991,Semi-Auto,1819,Petrol,145,42.2,1.5
audi, A1,2017,13390,Manual,5697,Petrol,145,55.4,1.4
audi, Q3,2016,16991,Manual,41376,Diesel,145,52.3,2.0
audi, A4,2019,22991,Manual,1948,Petrol,145,40.4,2.0
audi, A4,2019,26491,Manual,5500,Petrol,145,39.2,2.0
audi, A6,2019,27991,Automatic,2100,Diesel,145,50.4,2.0
audi, A6,2019,27999,Semi-Auto,16637,Diesel,145,47.9,2.0
audi, Q2,2018,16995,Manual,6349,Petrol,145,47.9,1.0
audi, A3,2018,19995,Semi-Auto,8982,Petrol,145,56.5,1.5
audi, A3,2018,18495,Manual,19792,Petrol,145,54.3,1.5
audi, A4,2019,22991,Manual,1900,Petrol,145,40.4,2.0
audi, A4,2019,24991,Automatic,6000,Petrol,145,39.2,2.0
audi, A4,2019,24491,Automatic,2500,Petrol,145,39.2,2.0
audi, Q2,2019,20691,Manual,3386,Diesel,145,47.9,1.6
audi, A3,2019,20491,Manual,9281,Petrol,145,47.1,1.0
audi, Q5,2019,34991,Automatic,14598,Diesel,145,56.5,2.0
audi, A6,2016,16600,Automatic,67189,Diesel,145,56.5,2.0
audi, A4,2019,19998,Automatic,8649,Petrol,145,40.9,2.0
audi, Q3,2016,17200,Manual,27410,Diesel,145,52.3,2.0
audi, A1,2019,15600,Manual,11120,Petrol,145,51.4,1.0
audi, Q2,2017,16999,Manual,14383,Petrol,145,52.3,1.4
audi, Q5,2017,27300,Automatic,30324,Petrol,145,40.4,2.0
audi, A6,2017,22800,Automatic,17845,Diesel,145,58.9,2.0
audi, A1,2019,18650,Automatic,5121,Petrol,145,47.9,1.0
audi, A3,2017,15991,Manual,38837,Petrol,145,55.4,1.5
audi, A5,2014,11991,Manual,44998,Petrol,145,49.6,1.8
audi, A3,2017,21495,Semi-Auto,9031,Petrol,145,47.9,2.0
audi, Q3,2017,20000,Manual,25868,Petrol,145,49.6,1.4
audi, Q3,2017,16647,Semi-Auto,40047,Petrol,145,47.9,1.4
audi, A1,2018,14995,Manual,23102,Petrol,145,55.4,1.4
audi, Q3,2017,21991,Manual,20054,Diesel,145,54.3,2.0
audi, A1,2019,18991,Manual,6958,Petrol,145,50.4,1.0
audi, TT,2016,14800,Manual,50403,Petrol,145,47.1,1.8
audi, Q3,2017,21200,Semi-Auto,16781,Petrol,145,47.9,1.4
audi, Q3,2014,14000,Manual,41605,Petrol,145,47.9,1.4
audi, A3,2018,14990,Manual,14872,Petrol,145,48.7,1.0
audi, Q5,2018,25991,Semi-Auto,26485,Diesel,145,55.4,2.0
audi, Q2,2019,22991,Semi-Auto,4304,Diesel,145,47.9,1.6
audi, A3,2019,21691,Manual,2259,Diesel,145,51.4,1.6
audi, Q2,2017,17491,Manual,25120,Petrol,145,52.3,1.4
audi, A4,2019,27991,Automatic,7600,Diesel,145,44.8,2.0
audi, A3,2019,21491,Manual,4552,Diesel,145,51.4,1.6
audi, A3,2018,22691,Automatic,8009,Petrol,145,56.5,1.5
audi, A6,2018,28991,Automatic,16650,Diesel,145,50.4,2.0
audi, Q2,2019,23998,Semi-Auto,24,Diesel,145,47.9,2.0
audi, A3,2019,23692,Manual,4000,Diesel,145,54.3,2.0
audi, A3,2019,22991,Manual,7000,Diesel,145,51.4,1.6
audi, Q2,2018,20691,Manual,9519,Petrol,145,50.4,1.4
audi, A5,2018,29991,Automatic,12907,Petrol,145,45.6,2.0
audi, Q2,2018,19500,Semi-Auto,20622,Petrol,145,54.3,1.4
audi, A1,2017,12230,Manual,39999,Petrol,145,58.9,1.4
audi, A5,2019,26990,Semi-Auto,3743,Petrol,145,39.8,2.0
audi, Q5,2020,42500,Semi-Auto,4000,Diesel,145,37.2,2.0
audi, TT,2017,35500,Semi-Auto,56470,Petrol,145,34.5,2.5
audi, A1,2018,14750,Manual,20546,Petrol,145,55.4,1.4
audi, TT,2020,35000,Semi-Auto,4000,Petrol,145,40.4,2.0
audi, Q3,2020,41500,Semi-Auto,4000,Petrol,145,31.0,2.0
audi, Q3,2016,17490,Semi-Auto,36323,Diesel,145,51.4,2.0
audi, Q3,2019,29000,Semi-Auto,6607,Petrol,145,32.5,2.0
audi, A5,2017,23499,Automatic,22491,Petrol,145,43.5,2.0
audi, A4,2017,16288,Manual,15365,Petrol,145,52.3,1.4
audi, A3,2018,18990,Manual,13950,Petrol,145,54.3,1.5
audi, A1,2019,20000,Automatic,4504,Petrol,145,47.1,1.0
audi, A3,2017,27000,Automatic,12650,Petrol,145,43.5,2.0
audi, A6,2019,29500,Semi-Auto,7500,Diesel,145,47.9,2.0
audi, A1,2020,24500,Semi-Auto,4000,Petrol,145,44.8,1.5
audi, A4,2020,32000,Semi-Auto,20,Petrol,145,40.9,2.0
audi, A4,2020,29000,Semi-Auto,20,Diesel,145,54.3,2.0
audi, A4,2020,32000,Semi-Auto,20,Diesel,145,51.4,2.0
audi, Q3,2020,29000,Manual,20,Petrol,145,40.9,1.5
audi, A4,2020,29000,Semi-Auto,20,Petrol,145,42.2,2.0
audi, A1,2017,14750,Semi-Auto,35903,Petrol,145,56.5,1.4
audi, A1,2020,21000,Manual,5000,Petrol,145,47.9,1.0
audi, Q2,2019,23000,Semi-Auto,1838,Diesel,145,46.3,1.6
audi, Q2,2019,23500,Automatic,8000,Petrol,145,40.9,1.5
audi, A3,2019,21000,Manual,17125,Petrol,145,47.1,1.0
audi, A1,2019,21750,Semi-Auto,5000,Petrol,145,40.9,2.0
audi, A4,2019,24750,Automatic,4500,Diesel,145,50.4,2.0
audi, A4,2019,27850,Semi-Auto,650,Diesel,145,54.3,2.0
audi, A6,2019,28000,Semi-Auto,8000,Diesel,145,47.9,2.0
audi, A3,2019,18000,Manual,6000,Diesel,145,49.6,1.6
audi, A6,2017,22950,Automatic,28700,Diesel,145,58.9,2.0
audi, A5,2019,29850,Automatic,8000,Petrol,145,37.7,2.0
audi, TT,2019,26500,Manual,6000,Petrol,145,38.2,2.0
audi, A3,2019,19000,Automatic,6500,Diesel,145,54.3,1.6
audi, A4,2019,23750,Manual,7000,Petrol,145,39.2,2.0
audi, A3,2019,18000,Manual,4234,Diesel,145,54.3,1.6
audi, A3,2019,18000,Manual,4500,Diesel,145,49.6,1.6
audi, A4,2019,26000,Semi-Auto,7750,Petrol,145,38.7,2.0
audi, A4,2017,15995,Manual,18633,Petrol,145,52.3,1.4
audi, Q3,2019,26000,Manual,3303,Diesel,145,42.8,2.0
audi, Q5,2019,37000,Semi-Auto,11271,Diesel,145,38.2,2.0
audi, A1,2019,18750,Manual,4500,Petrol,145,48.7,1.0
audi, A6,2019,36000,Semi-Auto,5000,Petrol,145,34.9,2.0
audi, A1,2020,22250,Semi-Auto,4500,Petrol,145,44.1,1.0
audi, A4,2019,26950,Automatic,10000,Diesel,145,44.8,2.0
audi, A3,2019,29000,Semi-Auto,8693,Petrol,145,34.9,2.0
audi, Q2,2020,27500,Semi-Auto,4500,Petrol,145,42.2,1.5
audi, Q3,2019,27000,Semi-Auto,5744,Diesel,145,48.7,2.0
audi, A3,2019,21000,Manual,4500,Diesel,145,51.4,1.6
audi, Q2,2019,27000,Automatic,6500,Diesel,145,46.3,2.0
audi, TT,2017,20597,Semi-Auto,21408,Petrol,145,42.8,2.0
audi, Q3,2014,11140,Manual,42944,Diesel,145,54.3,2.0
audi, A3,2017,16000,Semi-Auto,37750,Petrol,145,56.5,1.5
audi, Q2,2019,31500,Semi-Auto,3934,Petrol,145,33.2,2.0
audi, A3,2019,20000,Automatic,5000,Diesel,145,54.3,1.6
audi, Q2,2019,24000,Manual,5200,Petrol,145,43.5,1.0
audi, A4,2019,23500,Manual,5500,Petrol,145,40.4,2.0
audi, A6,2019,30000,Automatic,8000,Diesel,145,50.4,2.0
audi, TT,2019,27500,Manual,6200,Petrol,145,38.2,2.0
audi, A6,2019,30000,Automatic,4500,Diesel,145,50.4,2.0
audi, Q5,2020,35000,Semi-Auto,5000,Diesel,145,38.2,2.0
audi, A1,2020,20000,Manual,5000,Petrol,145,49.6,1.0
audi, A4,2020,30450,Semi-Auto,4500,Petrol,145,38.2,2.0
audi, TT,2020,29850,Semi-Auto,4500,Petrol,145,40.9,2.0
audi, Q5,2020,36000,Semi-Auto,6500,Petrol,145,32.1,2.0
audi, A5,2020,29000,Semi-Auto,5000,Diesel,145,51.4,2.0
audi, Q5,2020,36500,Semi-Auto,6500,Diesel,145,38.2,2.0
audi, A1,2020,21000,Manual,4500,Petrol,145,47.9,1.0
audi, A5,2020,30850,Semi-Auto,4500,Diesel,145,47.1,2.0
audi, Q3,2017,18487,Manual,13133,Petrol,145,51.4,1.4
audi, A3,2019,22850,Manual,5797,Diesel,145,52.3,1.6
audi, A3,2019,20000,Manual,2411,Diesel,145,49.6,1.6
audi, A3,2019,21000,Manual,1853,Petrol,145,48.7,1.0
audi, A3,2019,21000,Manual,5000,Diesel,145,51.4,1.6
audi, A4,2019,23750,Manual,5850,Petrol,145,39.2,2.0
